UPC,store_id,2023/1,2023/2,2023/3,2023/4,2023/5,2023/6,2023/7,2023/8,2023/9,2022/1,2022/2,2022/3,2022/4,2022/5,2022/6,2022/7,2022/8,2022/9,2022/10,2022/11,2022/12
670000013769,352,,,,,,,5,,,,,,,,,,,,,,
670000013769,353,,,12,6,,,6,,,,,,,,,,,,,7,
670000013769,354,,,20,20,,,20,,,,,,,,,,,,,15,15
670000013769,356,,,,,,,,,,,,,,,,,,,,13,
670000013769,357,,,,27,30,,7,,,,,,,,,,,,10,,
670000013769,360,,,2,,,,,,,,,,,,,,,,,,1
670000013769,361,,,4,9,,,6,,,,,,,,,,,,,8,
670000013769,362,,,30,60,30,,50,,,,,,,,,,,,10,30,
670000013769,363,,,,20,5,,15,,,,,,,,,,,,,,
670000013769,364,,,5,15,17,,,,,,,,,,,,,,13,,
670000013769,366,,,,,,,,,,,,,,,,,,,,,15
670000013769,368,,,,,,,3,,,,,,,,,,,,,,
670000013769,373,,,,10,25,,,,,,,,,,,,,,,,
670000013769,374,,,,,,,,,,,,,,,,,,,,,20
670000013769,377,,,,,,,,,,,,,,,,,,,,14,
670000013769,378,,,,10,,,15,,,,,,,,,,,,,,
670000013769,381,,,,,,,5,,,,,,,,,,,,,,
670000013769,383,,,,20,10,,,,,,,,,,,,,,,,3
670000013769,384,,,,5,,,,,,,,,,,,,,,4,,
670000013769,385,,,20,12,20,,,,,,,,,,,,,,,,15
670000013769,387,,,,7,,,,,,,,,,,,,,,,,
670000013769,388,,,,,4,,2,,,,,,,,,,,,,,
670000013769,389,,,,15,,,18,,,,,,,,,,,,,,
670000013769,391,,,,5,10,,25,,,,,,,,,,,,9,,
670000013769,392,,,,5,,,,,,,,,,,,,,,,,
670000013769,393,,,,,,,7,,,,,,,,,,,,,,
670000013769,395,,,,,10,,,,,,,,,,,,,,13,,
670000013769,396,,,,,,,,,,,,,,,,,,,10,,
670000013769,397,,,,1,,,,,,,,,,,,,,,,,
670000013769,398,,,,,21,,19,,,,,,,,,,,,,12,
670000013769,400,,,,,25,,10,,,,,,,,,,,,,,
670000013769,401,,,10,45,39,,25,,,,,,,,,,,,,40,
670000013769,402,,,,,30,,15,,,,,,,,,,,,,13,7
670000013769,403,,,20,20,25,,25,,,,,,,,,,,,,,
670000013769,404,,,3,,,,,,,,,,,,,,,,,,
670000013769,405,,,,,,,,,,,,,,,,,,,,5,
670000013769,406,,,,10,35,,25,,,,,,,,,,,,,10,10
670000013769,408,,,,5,17,,8,,,,,,,,,,,,,,
670000013769,410,,,,,,,5,,,,,,,,,,,,,,
670000013769,411,,,,,,,,,,,,,,,,,,,,,20
670000013769,412,,,40,,,,40,,,,,,,,,,,,40,40,20
670000013769,413,,,,13,20,,10,,,,,,,,,,,,7,,
670000013769,414,,,35,30,10,,23,,,,,,,,,,,,,,14
670000013769,415,,,,20,20,,20,,,,,,,,,,,,30,30,
670000013769,416,,,40,26,45,,,,,,,,,,,,,,,76,
670000013769,417,,,10,,,,,,,,,,,,,,,,,,
670000013769,418,,,10,,10,,20,,,,,,,,,,,,,,5
670000013769,419,,,,,,,5,,,,,,,,,,,,,12,
670000013769,422,,,6,,10,,5,,,,,,,,,,,,15,,
670000013769,425,,,,2,,,15,,,,,,,,,,,,,,
670000013769,426,,,3,20,25,,15,,,,,,,,,,,,,20,
670000013769,427,,,,,,,,,,,,,,,,,,,,14,
670000013769,428,,,40,,40,,30,,,,,,,,,,,,,10,20
670000013769,429,,,20,,,,,,,,,,,,,,,,,32,
670000013769,430,,,45,,,,40,,,,,,,,,,,,10,25,
670000013769,431,,,,,,,40,,,,,,,,,,,,,,
670000013769,432,,,,4,,,,,,,,,,,,,,,,,
670000013769,433,,,,,2,,3,,,,,,,,,,,,,,3
670000013769,434,,,10,,,,15,,,,,,,,,,,,,10,
670000013769,435,,,,,,,15,,,,,,,,,,,,10,,
670000013769,436,,,10,,24,,25,,,,,,,,,,,,17,,
670000013769,437,,,,10,,,15,,,,,,,,,,,,,,
670000013769,438,,,10,,,,15,,,,,,,,,,,,10,,
670000013769,439,,,,,,,2,,,,,,,,,,,,,,
670000013769,440,,,,,20,,13,,,,,,,,,,,,,,
670000013769,441,,,6,,15,,10,,,,,,,,,,,,,3,10
670000013769,442,,,20,,,,20,,,,,,,,,,,,,,20
670000013769,443,,,,,,,15,,,,,,,,,,,,,,
670000013769,444,,,20,,,,25,,,,,,,,,,,,,,10
670000013769,445,,,4,,25,,10,,,,,,,,,,,,12,,
670000013769,446,,,,,,,,,,,,,,,,,,,10,,
670000013769,451,,,15,,,,18,,,,,,,,,,,,10,,
670000013769,452,,,4,5,,,8,,,,,,,,,,,,,3,1
670000013769,454,,,,4,,,,,,,,,,,,,,,,5,
670000013769,455,,,,,,,,,,,,,,,,,,,10,10,
670000013769,456,,,,,,,7,,,,,,,,,,,,3,,
670000013769,460,,,6,25,,,10,,,,,,,,,,,,,5,2
670000013769,461,,,20,,,,10,,,,,,,,,,,,15,,
670000013769,462,,,,,,,25,,,,,,,,,,,,20,20,
670000013769,463,,,12,40,,,,,,,,,,,,,,,,14,
670000013769,465,,,,,,,10,,,,,,,,,,,,,10,
670000013769,470,,,17,10,,,3,,,,,,,,,,,,,25,
670000013769,472,,,,,,,,,,,,,,,,,,,,15,
670000013769,473,,,,,,,10,,,,,,,,,,,,,,
670000013769,474,,,9,,10,,10,,,,,,,,,,,,,,
670000013769,478,,,,27,10,,10,,,,,,,,,,,,,3,
670000013769,479,,,5,,,,,,,,,,,,,,,,,,
670000013769,480,,,20,,,,25,,,,,,,,,,,,10,,
670000013769,481,,,,2,,,,,,,,,,,,,,,,,
670000013769,482,,,69,30,36,,50,,,,,,,,,,,,11,4,4
670000013769,483,,,,,10,,10,,,,,,,,,,,,,,
670000013769,484,,,20,,10,,15,,,,,,,,,,,,10,,
670000013769,486,,,10,10,15,,25,,,,,,,,,,,,10,,
670000013769,489,,,,,,,20,,,,,,,,,,,,12,,
670000013769,493,,,10,,,,20,,,,,,,,,,,,,,
670000013769,494,,,,,,,,,,,,,,,,,,,8,,
670000013769,498,,,10,,17,,,,,,,,,,,,,,,,6
670000013769,499,,,30,,10,,15,,,,,,,,,,,,,,10
670000013769,505,,,,,,,30,,,,,,,,,,,,,,
670000013769,506,,,,,,,,,,,,,,,,,,,10,10,
670000013769,507,,,,1,,,,,,,,,,,,,,,1,,
670000013769,508,,,5,10,20,,25,,,,,,,,,,,,,,43
670000013769,511,,,,,,,15,,,,,,,,,,,,,,
670000013769,513,,,15,10,,,15,,,,,,,,,,,,,,
670000013769,519,,,,,,,25,,,,,,,,,,,,,,
670000013769,521,,,30,10,22,,25,,,,,,,,,,,,,7,17
670000013769,523,,,,5,10,,0,,,,,,,,,,,,,,
670000013769,524,,,,,,,10,,,,,,,,,,,,,,
670000013769,527,,,2,,8,,8,,,,,,,,,,,,,,
670000013769,528,,,,,,,,,,,,,,,,,,,10,,
670000013769,529,,,,,,,5,,,,,,,,,,,,,,
670000013769,530,,,5,6,,,15,,,,,,,,,,,,,3,
670000013769,531,,,,5,,,10,,,,,,,,,,,,13,,
670000013769,532,,,,,30,,20,,,,,,,,,,,,,,
670000013769,534,,,47,107,20,,21,,,,,,,,,,,,,48,6
670000013769,535,,,13,14,14,,13,,,,,,,,,,,,10,10,20
670000013769,536,,,,,5,,5,,,,,,,,,,,,,10,
670000013769,537,,,2,,,,1,,,,,,,,,,,,,,
670000013769,538,,,,6,10,,25,,,,,,,,,,,,,8,
670000013769,540,,,,,,,,,,,,,,,,,,,,20,
670000013769,542,,,,3,,,,,,,,,,,,,,,,,
670000013769,544,,,,,12,,20,,,,,,,,,,,,,10,
670000013769,546,,,10,10,,,10,,,,,,,,,,,,,,
670000013769,548,,,,,,,25,,,,,,,,,,,,10,10,
670000013769,549,,,,,,,13,,,,,,,,,,,,,,
670000013769,550,,,,,,,,,,,,,,,,,,,10,10,
670000013769,554,,,12,,,,7,,,,,,,,,,,,5,3,
670000013769,555,,,10,,,,15,,,,,,,,,,,,11,,
670000013769,556,,,,,,,10,,,,,,,,,,,,,,
670000013769,558,,,,,,,19,,,,,,,,,,,,,,
670000013769,559,,,32,15,,,40,,,,,,,,,,,,,10,20
670000013769,561,,,20,,,,,,,,,,,,,,,,,,
670000013769,562,,,10,,10,,15,,,,,,,,,,,,10,10,
670000013769,564,,,20,,,,,,,,,,,,,,,,10,10,
670000013769,566,,,40,,15,,30,,,,,,,,,,,,,,16
670000013769,567,,,,10,,,18,,,,,,,,,,,,,,
670000013769,570,,,3,,,,,,,,,,,,,,,,,,
670000013769,571,,,,,2,,,,,,,,,,,,,,2,1,
670000013769,574,,,20,-20,10,,,,,,,,,,,,,,,20,
670000013769,575,,,,7,,,,,,,,,,,,,,,,,
670000013769,576,,,12,,,,15,,,,,,,,,,,,5,19,
670000013769,581,,,2,,,,,,,,,,,,,,,,,,
670000013769,584,,,7,,,,25,,,,,,,,,,,,,10,
670000013769,586,,,10,,10,,15,,,,,,,,,,,,,,4
670000013769,588,,,10,10,20,,22,,,,,,,,,,,,,15,
670000013769,589,,,,3,6,,2,,,,,,,,,,,,,,
670000013769,591,,,2,15,,,5,,,,,,,,,,,,3,,
670000013769,592,,,,1,,,,,,,,,,,,,,,,,
670000013769,595,,,,10,,,18,,,,,,,,,,,,12,,
670000013769,596,,,,10,,,,,,,,,,,,,,,,,10
670000013769,599,,,20,,,,,,,,,,,,,,,,10,10,
670000013769,600,,,20,,,,,,,,,,,,,,,,,,
670000013769,601,,,,,,,10,,,,,,,,,,,,10,10,
670000013769,605,,,,,,,10,,,,,,,,,,,,,,
670000013769,611,,,,10,,,,,,,,,,,,,,,,,
670000013769,614,,,10,,20,,15,,,,,,,,,,,,,,
670000013769,615,,,9,,15,,10,,,,,,,,,,,,,,13
670000013769,618,,,16,,15,,20,,,,,,,,,,,,5,5,
670000013769,621,,,5,,,,,,,,,,,,,,,,,,
670000013769,625,,,,20,,,,,,,,,,,,,,,15,31,20
670000013769,629,,,10,,5,,10,,,,,,,,,,,,3,,4
670000013769,631,,,20,,,,15,,,,,,,,,,,,,,
670000013769,633,,,3,5,5,,10,,,,,,,,,,,,,,
670000013769,634,,,,,,,40,,,,,,,,,,,,,,
670000013769,635,,,5,6,,,25,,,,,,,,,,,,5,,
670000013769,636,,,15,42,,,30,,,,,,,,,,,,10,,
670000013769,638,,,10,,,,,,,,,,,,,,,,,,10
670000013769,643,,,1,2,,,,,,,,,,,,,,,,,2
670000013769,644,,,3,,4,,,,,,,,,,,,,,3,,
670000013769,645,,,15,,,,,,,,,,,,,,,,,2,
670000013769,646,,,50,,,,50,,,,,,,,,,,,,20,
670000013769,648,,,10,,,,,,,,,,,,,,,,,,
670000013769,650,,,15,6,,,,,,,,,,,,,,,,,2
670000013769,651,,,,6,3,,15,,,,,,,,,,,,,,
670000013769,652,,,15,20,17,,17,,,,,,,,,,,,,,
670000013769,654,,,15,15,,,10,,,,,,,,,,,,15,,
670000013769,655,,,,,,,0,,,,,,,,,,,,,,10
670000013769,656,,,,,,,,,,,,,,,,,,,6,8,
670000013769,657,,,,15,,,10,,,,,,,,,,,,17,,
670000013769,658,,,10,30,,,,,,,,,,,,,,,10,5,
670000013769,659,,,,15,,,,,,,,,,,,,,,,,
670000013769,660,,,,3,,,,,,,,,,,,,,,,,
670000013769,662,,,,20,,,10,,,,,,,,,,,,10,10,
670000013769,664,,,,10,10,,15,,,,,,,,,,,,,,
670000013769,666,,,15,,14,,10,,,,,,,,,,,,,10,
670000013769,667,,,,,,,15,,,,,,,,,,,,,25,
670000013769,668,,,20,,,,,,,,,,,,,,,,10,10,
670000013769,669,,,10,,,,15,,,,,,,,,,,,,10,
670000013769,670,,,,,,,,,,,,,,,,,,,,,15
670000013769,672,,,,,,,10,,,,,,,,,,,,,13,20
670000013769,673,,,10,,20,,10,,,,,,,,,,,,10,,
670000013769,675,,,,,,,17,,,,,,,,,,,,,,
670000013769,676,,,,,,,24,,,,,,,,,,,,6,,20
670000013769,678,,,,,,,,,,,,,,,,,,,15,,
670000013769,682,,,,12,,,,,,,,,,,,,,,,4,
670000013769,683,,,4,,7,,8,,,,,,,,,,,,,,
670000013769,686,,,,,15,,,,,,,,,,,,,,,,
670000013769,688,,,20,,,,18,,,,,,,,,,,,5,5,
670000013769,691,,,15,30,,,10,,,,,,,,,,,,,12,
670000013769,692,,,10,3,22,,20,,,,,,,,,,,,,13,
670000013769,696,,,,10,,,50,,,,,,,,,,,,,,5
670000013769,697,,,20,,,,25,,,,,,,,,,,,,,
670000013769,699,,,5,,20,,10,,,,,,,,,,,,13,,
670000013769,701,,,15,,10,,15,,,,,,,,,,,,,16,
670000013769,703,,,,10,10,,,,,,,,,,,,,,,,
670000013769,704,,,5,,,,,,,,,,,,,,,,,,
670000013769,705,,,20,,20,,20,,,,,,,,,,,,,,15
670000013769,706,,,,20,20,,25,,,,,,,,,,,,,15,
670000013769,707,,,,,,,,,,,,,,,,,,,3,,5
670000013769,708,,,20,,,,15,,,,,,,,,,,,,12,
670000013769,709,,,25,,20,,30,,,,,,,,,,,,,5,8
670000013769,710,,,11,12,,,10,,,,,,,,,,,,,,
670000013769,714,,,,,10,,15,,,,,,,,,,,,15,,
670000013769,715,,,,,,,,,,,,,,,,,,,10,,15
670000013769,716,,,,12,,,,,,,,,,,,,,,,,
670000013769,717,,,,10,,,,,,,,,,,,,,,,,
670000013769,721,,,,,,,,,,,,,,,,,,,,14,
670000013769,722,,,5,,10,,30,,,,,,,,,,,,,,
670000013769,723,,,,,,,8,,,,,,,,,,,,,,
670000013769,724,,,,,4,,2,,,,,,,,,,,,,,
670000013769,725,,,,,,,,,,,,,,,,,,,,,4
670000013769,726,,,8,8,10,,20,,,,,,,,,,,,,,3
670000013769,727,,,,,,,10,,,,,,,,,,,,,,
670000013769,728,,,,5,,,,,,,,,,,,,,,,,
670000013769,731,,,6,,,,15,,,,,,,,,,,,3,,
670000013769,732,,,10,10,4,,6,,,,,,,,,,,,,,
670000013769,733,,,,20,,,,,,,,,,,,,,,,13,
670000013769,734,,,,15,12,,10,,,,,,,,,,,,,12,
670000013769,735,,,,10,5,,16,,,,,,,,,,,,,10,13
670000013769,737,,,,3,,,,,,,,,,,,,,,,,3
670000013769,739,,,,25,24,,25,,,,,,,,,,,,,,
670000013769,741,,,8,4,,,,,,,,,,,,,,,,,4
670000013769,742,,,200,200,45,,30,,,,,,,,,,,,,220,210
670000013769,743,,,200,,,,,,,,,,,,,,,,,,
670000013769,744,,,4,5,,,18,,,,,,,,,,,,,,
670000013769,745,,,20,40,50,,40,,,,,,,,,,,,,,
670000013769,747,,,,,,,17,,,,,,,,,,,,,,
670000013769,748,,,30,,-26,,,,,,,,,,,,,,15,10,
670000013769,749,,,20,30,,,60,,,,,,,,,,,,10,40,
670000013769,750,,,,,,,,,,,,,,,,,,,10,,
670000013769,751,,,2,,,,,,,,,,,,,,,,,,
670000013769,753,,,4,8,10,,9,,,,,,,,,,,,,,2
670000013769,755,,,,,7,,,,,,,,,,,,,,,,
670000013769,757,,,5,7,5,,7,,,,,,,,,,,,,,
670000013769,758,,,,,10,,,,,,,,,,,,,,,,35
670000013769,759,,,,,9,,50,,,,,,,,,,,,,,
670000013769,760,,,,,,,17,,,,,,,,,,,,,,
670000013769,763,,,23,,25,,38,,,,,,,,,,,,,,15
670000013769,766,,,,,,,25,,,,,,,,,,,,,,
670000013769,767,,,5,10,,,15,,,,,,,,,,,,,10,
670000013769,770,,,,,,,,,,,,,,,,,,,,25,
670000013769,771,,,7,20,12,,20,,,,,,,,,,,,,5,4
670000013769,772,,,,,,,,,,,,,,,,,,,16,,
670000013769,775,,,,3,3,,3,,,,,,,,,,,,,,
670000013769,776,,,,22,,,25,,,,,,,,,,,,,8,10
670000013769,781,,,,5,,,,,,,,,,,,,,,,,
670000013769,782,,,,30,30,,55,,,,,,,,,,,,,,
670000013769,783,,,6,,,,,,,,,,,,,,,,,6,
670000013769,785,,,,30,10,,25,,,,,,,,,,,,,,
670000013769,787,,,,,,,23,,,,,,,,,,,,,,
670000013769,788,,,,10,5,,18,,,,,,,,,,,,,,
670000013769,789,,,40,20,22,,22,,,,,,,,,,,,,15,11
670000013769,795,,,30,80,,,100,,,,,,,,,,,,,30,
670000013769,796,,,3,18,3,,15,,,,,,,,,,,,,,
670000013769,798,,,,,10,,20,,,,,,,,,,,,,,15
670000013769,799,,,,,10,,10,,,,,,,,,,,,5,5,
670000013769,801,,,10,15,,,,,,,,,,,,,,,,13,11
670000013769,802,,,,,,,25,,,,,,,,,,,,,10,
670000013769,803,,,,,,,5,,,,,,,,,,,,,6,
670000013769,804,,,,30,,,20,,,,,,,,,,,,,15,
670000013769,805,,,,,,,10,,,,,,,,,,,,,20,
670000013769,806,,,33,45,28,,50,,,,,,,,,,,,,29,
670000013769,807,,,,,,,,,,,,,,,,,,,,2,
670000013769,808,,,5,5,10,,,,,,,,,,,,,,,19,
670000013769,809,,,,18,30,,25,,,,,,,,,,,,,,
670000013769,812,,,,,7,,25,,,,,,,,,,,,,,
670000013769,813,,,,10,,,15,,,,,,,,,,,,,,
670000013769,815,,,,8,7,,25,,,,,,,,,,,,,,
670000013769,816,,,,,25,,25,,,,,,,,,,,,,,
670000013769,817,,,10,10,,,5,,,,,,,,,,,,,10,
670000013769,818,,,,10,10,,35,,,,,,,,,,,,,20,
670000013769,821,,,20,30,,,29,,,,,,,,,,,,,,
670000013769,823,,,,10,,,20,,,,,,,,,,,,,,
670000013769,825,,,,,,,23,,,,,,,,,,,,,,
670000013769,826,,,,3,,,15,,,,,,,,,,,,,,
670000013769,828,,,5,10,17,,25,,,,,,,,,,,,12,,
670000013769,829,,,10,,,,,,,,,,,,,,,,,42,
670000013769,831,,,38,,,,20,,,,,,,,,,,,15,,
670000013769,832,,,10,,15,,15,,,,,,,,,,,,,,
670000013769,836,,,,,2,,,,,,,,,,,,,,,,
670000013769,838,,,4,,,,,,,,,,,,,,,,,,
670000013769,840,,,70,,10,,,,,,,,,,,,,,,,
670000013769,841,,,,,,,40,,,,,,,,,,,,,,
670000013769,843,,,,10,,,25,,,,,,,,,,,,,,
670000013769,845,,,,,,,23,,,,,,,,,,,,,,
670000013769,847,,,,5,24,,,,,,,,,,,,,,,,
670000013769,849,,,10,20,,,40,,,,,,,,,,,,,,
670000013769,850,,,2,3,,,25,,,,,,,,,,,,,,
670000013769,852,,,9,10,,,20,,,,,,,,,,,,,,
670000013769,853,,,,,,,7,,,,,,,,,,,,,,
670000013769,855,,,10,,,,25,,,,,,,,,,,,,,
670000013769,856,,,7,20,,,5,,,,,,,,,,,,,,
670000013769,857,,,,,,,10,,,,,,,,,,,,,,
670000013769,858,,,,5,,,,,,,,,,,,,,,,,
670000013769,860,,,10,10,,,20,,,,,,,,,,,,,,
670000013769,861,,,5,,,,14,,,,,,,,,,,,,,
670000013769,863,,,10,10,18,,15,,,,,,,,,,,,,,
670000013769,865,,,,,5,,15,,,,,,,,,,,,,,
670000013769,866,,,,,25,,,,,,,,,,,,,,,,
670000013769,867,,,,4,,,,,,,,,,,,,,,,,
670000013769,869,,,,6,,,,,,,,,,,,,,,,,
670000013769,871,,,,,,,15,,,,,,,,,,,,,,
670000013769,873,,,,13,,,25,,,,,,,,,,,,,,
670000013769,874,,,,5,15,,25,,,,,,,,,,,,,,
670000013769,875,,,,,,,25,,,,,,,,,,,,,,
670000013769,876,,,,,7,,15,,,,,,,,,,,,,,
670000013769,877,,,,10,,,15,,,,,,,,,,,,,,
670000013769,879,,,,,10,,,,,,,,,,,,,,,,
670000013769,885,,,,,5,,5,,,,,,,,,,,,,,
670000013769,889,,,,,2,,,,,,,,,,,,,,,,
670000013769,890,,,,,13,,,,,,,,,,,,,,,,
670000013769,891,,,,,3,,13,,,,,,,,,,,,,,
670000013769,892,,,,,,,10,,,,,,,,,,,,,,
670000013769,897,,,,,,,5,,,,,,,,,,,,,,
670000013769,900,,,,,,,12,,,,,,,,,,,,,,
670000013769,901,,,,,,,50,,,,,,,,,,,,,,
670000013769,903,,,,,,,15,,,,,,,,,,,,,,
670000013769,918,,,,,1,,,,,,,,,,,,,,,,
670000013769,928,,,,,,,,,,,,,,,,,,,,,47
670000013769,929,,,,,,,,,,,,,,,,,,,,,100
670000013769,935,,,,,,,,,,,,,,,,,,,12,,
670000013769,938,,,,4,,,,,,,,,,,,,,,,,
670000013769,947,,,,,25,,,,,,,,,,,,,,,,
670000013769,964,,,10,20,,,18,,,,,,,,,,,,,16,
670000013769,965,,,6,6,,,12,,,,,,,,,,,,,,
670000013769,969,,,,,6,,,,,,,,,,,,,,,,
670000013769,971,,,,3,,,10,,,,,,,,,,,,,,
670000013769,972,,,,20,5,,,,,,,,,,,,,,,,
670000013769,973,,,,11,20,,10,,,,,,,,,,,,,,
670000013769,974,,,,20,30,,,,,,,,,,,,,,,,
670000013769,975,,,,,,,,,,,,,,,,,,,2,,
670000013769,976,,,5,,,,5,,,,,,,,,,,,,,4
670000013769,977,,,,5,23,,,,,,,,,,,,,,,6,
670000013769,978,,,,10,,,,,,,,,,,,,,,,,
670000013769,979,,,,8,,,,,,,,,,,,,,,,,
670000013769,980,,,,10,,,10,,,,,,,,,,,,,8,
670000013769,981,,,,,,,17,,,,,,,,,,,,3,,
670000013769,984,,,5,,,,15,,,,,,,,,,,,,17,
670000013769,986,,,,20,45,,25,,,,,,,,,,,,,12,
670000013769,987,,,,6,,,10,,,,,,,,,,,,,,
670000013769,988,,,,,,,6,,,,,,,,,,,,,,
670000013769,989,,,,5,,,5,,,,,,,,,,,,,,
670000013769,990,,,12,18,30,,21,,,,,,,,,,,,,,
670000013769,991,,,,5,11,,5,,,,,,,,,,,,,,
670000013769,992,,,,,15,,30,,,,,,,,,,,,,,
670000013769,993,,,,,,,,,,,,,,,,,,,,42,
670000013769,995,,,,12,10,,20,,,,,,,,,,,,,,
670000013769,997,,,,,,,,,,,,,,,,,,,,10,
670000013769,998,,,,,,,,,,,,,,,,,,,,14,
670000013769,999,,,,,,,,,,,,,,,,,,,,10,
670000013769,1000,,,14,,,,,,,,,,,,,,,,,,14
670000013769,1001,,,3,,2,,,,,,,,,,,,,,,,1
670000013769,1002,,,,24,20,,14,,,,,,,,,,,,,,
670000013769,1003,,,,50,,,,,,,,,,,,,,,,,
670000013769,1004,,,,,,,37,,,,,,,,,,,,,,
670000013769,1005,,,,,16,,,,,,,,,,,,,,,,
670000013769,1006,,,,,17,,,,,,,,,,,,,,,,
670000013769,1007,,,,,20,,,,,,,,,,,,,,,,
670000013769,1008,,,,,10,,3,,,,,,,,,,,,,,
670000013769,1009,,,,,,,10,,,,,,,,,,,,,,
670000013769,1010,,,,,,,20,,,,,,,,,,,,,,
670000013769,1011,,,,,,,20,,,,,,,,,,,,,,
670000013769,1012,,,,,,,25,,,,,,,,,,,,,,
670000013769,1013,,,,,,,4,,,,,,,,,,,,,,
670000013769,1014,,,,,,,140,,,,,,,,,,,,,,
670000013769,1020,,,10,,,,,,,,,,,,,,,,,,
670000013769,1021,,,,,,,10,,,,,,,,,,,,,,
670000013769,1022,,,3,4,,,5,,,,,,,,,,,,,,3
670000013769,1023,,,10,10,25,,,,,,,,,,,,,,,12,15
670000013769,1024,,,,,,,,,,,,,,,,,,,,,5
670000013769,1025,,,10,,,,,,,,,,,,,,,,,,
670000013769,1026,,,,,8,,5,,,,,,,,,,,,,,
670000013769,1027,,,7,,,,,,,,,,,,,,,,,,
670000013769,1028,,,,,,,15,,,,,,,,,,,,,,
670000041862,3,,,,4,1,,,,8,,,,,,,,,,2,13,3
670000041862,6,,,,26,,10,,37,,,,,,,,,,,,,3
670000041862,7,,20,,,,22,10,20,5,,,,,,,,,,,10,
670000041862,14,,,,5,,,,,,,,,,,,,,,,,
670000041862,16,,,,,,,,,,,,,,,,,,,1,,
670000041862,18,,,,,,,,,,,,,,,,,,,,4,3
670000041862,20,,3,,,3,,,6,,,,,,,,,,,,,
670000041862,22,,,,,,,3,4,,,,,,,,,,,,2,
670000041862,24,,,,2,,1,,,,,,,,,,,,,2,,
670000041862,25,,,,,,,,,,,,,,,,,,,4,,
670000041862,26,,,,,,,,,,,,,,,,,,,5,,
670000041862,27,6,,,,,,,,,,,,,,,,,,,,
670000041862,28,,,,,,,,,,,,,,,,,,,3,5,
670000041862,29,,,,,,10,10,,,,,,,,,,,,,10,
670000041862,31,,,,,3,,,,,,,,,,,,,,,,
670000041862,34,,5,,,,,,,,,,,,,,,,,,,
670000041862,36,,,,,,,,,,,,,,,,,,,4,,
670000041862,41,,,,,,,,,,,,,,,,,,,,4,
670000041862,43,,,1,,,,,,,,,,,,,,,,,3,
670000041862,44,,,2,,,,,,,,,,,,,,,,3,,
670000041862,46,,,,,,,,,,,,,,,,,,,10,,
670000041862,47,,,,5,,,,,,,,,,,,,,,,,
670000041862,48,,,,,,,,,6,,,,,,,,,,,3,
670000041862,49,,,2,,,3,,,,,,,,,,,,,3,,
670000041862,52,,,,,2,,,,,,,,,,,,,,,5,
670000041862,53,,,1,,,,,,,,,,,,,,,,2,,
670000041862,57,,,,,,,,,,,,,,,,,,,10,,
670000041862,60,,,,,,,,,,,,,,,,,,,5,,
670000041862,64,,,,,,,,,,,,,,,,,,,4,,
670000041862,66,3,,,,,,,,,,,,,,,,,,,,4
670000041862,69,,,20,,10,,10,,,,,,,,,,,,30,,
670000041862,70,,,,,,,,,,,,,,,,,,,2,,
670000041862,72,,,,,,,,,,,,,,,,,,,5,,
670000041862,73,,,,,,1,,,,,,,,,,,,,3,,
670000041862,77,,,,,,,,,,,,,,,,,,,2,,
670000041862,79,,,,,2,,,,,,,,,,,,,,5,,
670000041862,80,,,,,,,,,,,,,,,,,,,5,,
670000041862,81,,,,,,,,,,,,,,,,,,,,,5
670000041862,82,,,,3,,,,,,,,,,,,,,,,,
670000041862,83,,,,,5,,,,,,,,,,,,,,2,,
670000041862,84,,,,,,,,,,,,,,,,,,,,5,
670000041862,85,,,,,,,,,10,,,,,,,,,,,,
670000041862,86,,,,,,,,,,,,,,,,,,,,,20
670000041862,87,,,,,,3,,10,,,,,,,,,,,,,
670000041862,88,,,,,,,,,,,,,,,,,,,,7,
670000041862,100,,,,1,,,,,,,,,,,,,,,,,
670000041862,102,10,,5,,,10,,,5,,,,,,,,,,5,,
670000041862,104,,,,,3,,,5,,,,,,,,,,,3,,
670000041862,106,,,,,,3,,,,,,,,,,,,,2,,
670000041862,111,,,,,,,5,,2,,,,,,,,,,,3,
670000041862,115,,,,,,,,20,,,,,,,,,,,2,,
670000041862,120,,,,5,8,,3,,,,,,,,,,,,,5,
670000041862,121,,,,5,,,,,,,,,,,,,,,,,2
670000041862,128,,,,,,,,,,,,,,,,,,,15,,
670000041862,129,,,,,,,,,,,,,,,,,,,10,,
670000041862,130,10,10,10,,35,10,10,,,,,,,,,,,,,10,
670000041862,133,,,3,,,,,,,,,,,,,,,,,,
670000041862,137,,,,,,,,,,,,,,,,,,,,,6
670000041862,138,,,2,,,2,,,,,,,,,,,,,,,
670000041862,139,,,,,1,,,,,,,,,,,,,,,,
670000041862,140,,10,,,,,,,,,,,,,,,,,,5,
670000041862,147,,,,,,10,,,,,,,,,,,,,10,,
670000041862,148,,,5,,,,,,,,,,,,,,,,,5,
670000041862,149,,,,,,,,,,,,,,,,,,,3,,
670000041862,151,,,,,,,,,,,,,,,,,,,,1,1
670000041862,152,,,,,2,8,5,,4,,,,,,,,,,3,,
670000041862,153,,,,,,,,,,,,,,,,,,,10,,
670000041862,154,,,,,,,,,,,,,,,,,,,,2,1
670000041862,155,,,,,,,,,,,,,,,,,,,6,,
670000041862,156,,,,5,,,,,,,,,,,,,,,,,
670000041862,159,,,,,3,,2,,,,,,,,,,,,,5,
